realtime,framenum,rendertime(ms),GPUUtil(%)
3.052994,353,5.083300,78
3.061000,354,4.568300,78
3.070746,355,5.264500,78
3.079357,357,4.548900,78
3.085757,357,5.288400,78
3.096468,358,5.097700,78
3.103422,359,4.993200,78
3.110691,360,4.774300,78
3.119153,362,4.724700,79
3.128062,362,4.559500,79
3.136392,363,4.892600,79
3.144841,364,4.761600,79
3.154293,365,5.721800,79
3.161438,366,4.767800,79
3.169208,367,5.536800,79
3.178000,368,4.781600,79
3.186350,369,6.170400,79
3.194183,370,5.921500,79
3.203054,371,4.722600,79
3.210662,372,5.910400,79
3.218887,373,4.629200,79
3.228015,374,5.702600,79
3.236398,375,6.084000,79
3.244323,376,5.987700,79
3.253877,378,5.515400,79
3.260284,378,5.891100,79
3.269924,379,4.187000,79
3.278476,380,4.208200,79
3.286565,381,5.213600,79
3.295364,382,6.474600,79
3.302833,383,13.942000,79
3.311647,384,5.202800,79
3.319619,386,5.890900,79
3.327934,386,4.136400,79
3.336073,387,5.785800,79
3.345027,388,5.283500,79
3.353424,389,5.159200,79
3.361113,390,5.819100,79
3.369907,391,4.555100,79
3.378512,392,5.882400,79
3.386382,393,5.760400,79
3.394896,394,5.909600,79
3.403585,395,5.066000,79
3.409622,396,5.328200,79
3.419143,397,5.973100,79
3.427951,398,5.600400,79
3.435880,399,5.528800,79
3.445199,400,5.323500,79
3.453054,401,5.643400,79
3.461948,402,5.295600,79
3.470467,403,5.797700,79
3.478328,404,6.088800,79
3.485998,405,4.773000,79
3.495203,406,5.488100,79
3.503255,407,3.971200,79
3.511345,408,6.031600,79
3.519649,410,4.818000,79
3.528002,410,4.585600,79
3.536586,411,6.210300,79
3.544724,412,5.925500,79
3.553306,413,4.969400,79
3.561303,414,5.859000,79
3.569584,415,5.610100,79
3.578639,416,5.100700,79
3.586642,417,5.154400,79
3.594885,418,4.342700,79
3.602620,419,5.692300,79
3.611175,420,4.742000,79
3.620363,421,5.398900,79
3.628388,422,5.934000,79
3.636831,423,5.657700,79
3.644985,424,5.804200,79
3.653386,425,6.067100,79
3.660998,426,5.548700,79
3.671187,427,5.653300,79
3.678474,428,5.502700,79
3.688282,430,4.796300,79
3.694382,430,5.344500,79
3.703626,431,4.975300,79
3.711888,432,4.660700,79
3.719498,433,5.815300,79
3.730317,434,6.847800,79
3.737843,435,5.147200,79
3.745289,436,4.014600,79
3.753595,437,4.343400,79
3.761822,438,6.169800,79
3.769568,439,5.482500,79
3.778405,440,4.767300,79
3.786954,441,5.753500,79
3.795288,442,6.126200,79
3.802627,443,5.064200,79
3.811725,444,5.042500,79
3.820365,445,6.195100,79
3.828414,446,6.059300,79
3.836324,447,5.992000,79
3.844941,448,6.146100,79
3.853374,449,6.085800,79
3.861428,450,5.803100,79
3.870460,451,5.264500,79
3.878358,452,5.900600,79
3.886484,453,5.223400,79
3.893119,454,6.121400,79
3.903271,455,5.940200,79
3.911711,456,6.203600,79
3.920305,457,4.288500,78
3.930133,459,5.639400,78
3.936336,459,5.393200,78
3.945349,460,5.343300,78
3.953648,461,6.101400,78
3.962233,462,6.360000,78
3.969574,463,5.480100,78
3.978822,464,5.202400,78
3.986890,465,5.288600,78
3.995007,466,5.886000,78
4.005083,468,6.324500,78
4.011017,468,5.088400,78
4.018035,469,4.843500,78
4.028408,470,6.008000,78
4.036616,471,3.986600,78
4.044934,472,6.248400,78
4.052856,473,6.129900,78
4.060624,474,5.389700,78
4.069074,475,5.665800,78
4.078714,476,5.867200,78
4.087016,477,5.747800,78
4.095064,478,5.794000,78
4.103840,479,5.042000,78
4.111586,480,6.149500,78
4.120393,481,4.911800,78
4.129967,482,4.942000,78
4.136706,483,5.200600,78
4.144900,484,4.379400,78
4.153857,485,5.113500,78
4.162086,486,5.859200,78
4.169709,487,5.461400,78
4.178420,488,5.802600,78
4.186901,489,6.280600,78
4.195474,490,6.204100,78
4.203966,491,6.324000,78
4.211557,492,5.409300,78
4.219913,493,5.703800,78
4.228601,494,6.139100,78
4.236555,495,4.598000,78
4.245153,496,5.161700,78
4.253832,497,6.361300,78
4.261911,498,4.226500,78
4.272114,500,4.874300,78
4.278129,500,5.225000,78
4.286775,501,4.840300,78
4.295254,502,6.211100,78
4.303666,503,4.182600,78
4.311869,504,4.294200,78
4.320240,505,6.127200,79
4.329870,506,5.291600,79
4.337033,507,5.367400,79
4.344880,508,6.094600,79
4.353712,509,4.408700,79
4.361942,510,6.364500,79
4.370323,511,4.723500,79
4.378846,512,6.032300,79
4.387237,513,5.785900,79
4.394928,514,5.371300,79
4.403892,515,5.124100,79
4.411529,516,5.254600,79
4.420596,517,5.201700,79
