realtime,framenum,rendertime(ms),GPUUtil(%)
3.152107,176,16.337900,99
3.170793,177,18.051800,99
3.187794,178,16.440900,99
3.205582,179,17.167000,99
3.221986,180,15.785000,99
3.240071,181,17.071800,99
3.257120,182,16.059300,99
3.274581,183,16.959800,99
3.291537,184,16.277100,99
3.309334,185,17.236700,99
3.325712,186,15.768800,99
3.342824,187,16.617700,99
3.358973,188,15.223900,99
3.376685,189,16.709500,99
3.394981,190,17.689200,99
3.412099,191,16.637100,99
3.428920,192,16.307300,99
3.446092,193,16.685000,99
3.463548,194,16.813200,99
3.480424,195,16.036300,99
3.498062,196,16.700000,99
3.515085,197,16.111200,99
3.532907,198,17.187600,99
3.549763,199,16.213400,99
3.568293,200,17.902600,99
3.585124,201,16.271400,99
3.603295,202,17.542300,99
3.620059,203,15.918000,99
3.637504,204,16.534200,99
3.653914,205,15.703100,99
3.671744,206,17.252700,99
3.688247,207,15.706300,99
3.705767,208,16.899000,99
3.722363,209,15.962700,99
3.740509,210,17.279000,99
3.757248,211,15.774300,99
3.774829,212,16.910600,99
3.791840,213,16.298300,99
3.810154,214,17.684000,99
3.827428,215,16.648900,99
3.845519,216,17.520200,99
3.863716,217,17.550100,99
3.880671,218,16.059300,99
3.898385,219,16.813200,99
3.915601,220,16.298100,99
3.934598,221,18.347200,99
3.952056,222,16.892800,99
3.970722,223,18.038800,99
3.987350,224,16.067700,99
4.005117,225,17.149000,99
4.021891,226,16.222500,99
4.039568,227,16.866400,99
4.057496,228,16.933400,99
4.075363,229,17.011600,99
4.092365,230,16.251600,99
4.110251,231,17.239100,99
4.127320,232,16.570200,99
4.145010,233,17.194100,99
4.162716,234,17.209100,99
4.179988,235,16.466300,99
4.198017,236,14.589500,99
4.214705,237,15.776100,99
4.232635,238,17.296500,99
4.249584,239,16.398200,99
4.268403,240,18.183700,99
4.285306,241,16.395100,99
4.303579,242,17.639200,99
4.320438,243,16.298600,99
4.338388,244,17.169100,99
4.355212,245,15.803800,99
4.373153,246,17.324600,99
4.390289,247,16.517300,99
4.408553,248,17.732000,99
4.425430,249,16.235400,99
4.443724,250,17.657500,99
4.461284,251,16.937800,99
4.478765,252,16.592600,99
4.497994,253,18.258400,99
4.514942,254,16.058800,99
4.533180,255,17.620900,99
4.550239,256,16.555000,99
4.569991,257,19.245000,99
4.587046,258,16.553500,99
4.606291,259,18.750500,99
4.623232,260,16.412700,99
4.641343,261,17.467400,99
4.658207,262,15.788400,99
4.676951,263,17.729600,99
4.694639,264,17.028500,99
4.712053,265,16.860900,99
4.730121,266,17.451800,99
4.747317,267,16.702200,99
4.765319,268,17.502800,99
4.782076,269,16.206600,99
4.800086,270,16.877300,99
4.816874,271,15.853500,99
4.835921,272,18.396500,99
4.852880,273,16.404600,99
4.872082,274,18.586100,99
4.889156,275,16.518900,99
4.907155,276,17.361600,99
4.924287,277,16.502700,99
4.943530,278,18.613700,99
4.961138,279,16.997200,99
4.978888,280,16.917800,99
4.997710,281,14.591300,99
5.014811,282,16.243500,99
5.033128,283,17.680900,99
5.050788,284,17.168900,99
5.070622,285,19.320300,99
5.087854,286,16.661700,99
5.106768,287,18.270300,99
5.124129,288,16.729700,99
5.142850,289,18.073500,99
5.160977,290,17.250300,99
5.179031,291,17.182300,99
5.197306,292,14.250500,99
5.214955,293,16.907600,99
5.233188,294,17.595300,99
5.251365,295,17.541300,99
5.270954,296,18.958400,99
5.288715,297,17.213800,99
5.309164,298,19.832200,99
5.328638,299,18.984400,99
5.346588,300,17.438800,99
5.364830,301,17.746100,99
5.382909,302,17.580200,99
5.400599,303,16.906300,99
5.418065,304,16.684300,99
5.435544,305,16.608500,99
5.452990,306,16.932700,99
5.470838,307,17.359300,99
5.488500,308,17.168000,99
5.506048,309,17.061800,99
5.523481,310,16.919800,99
5.540811,311,16.843700,99
5.558256,312,16.496600,99
5.576583,313,17.344000,99
5.593715,314,16.651000,99
5.610922,315,16.709600,99
5.627838,316,16.424500,99
5.645185,317,16.859700,99
5.662335,318,16.359600,99
5.679161,319,16.046000,99
5.696086,320,16.097100,99
5.712944,321,16.378700,99
5.729823,322,16.389700,99
5.746673,323,16.297700,99
5.763541,324,16.372800,99
5.780282,325,16.237500,99
5.796967,326,13.955200,99
5.814164,327,16.454900,99
