realtime,framenum,rendertime(ms),GPUUtil(%)
12.589124,651,7.468600,57
12.606091,652,9.911100,57
12.621771,653,9.094400,57
12.639883,654,7.687500,57
12.655503,655,8.778900,57
12.673516,656,7.285700,57
12.687949,657,7.193000,57
12.706049,658,8.264700,57
12.722343,659,6.033800,57
12.741401,660,8.079600,56
12.756112,661,7.967800,56
12.773840,662,11.048400,56
12.788869,663,8.191700,56
12.807313,664,7.604300,56
12.822564,665,8.333500,56
12.839632,666,6.378000,56
12.855069,667,8.675200,56
12.873719,668,8.470700,56
12.888332,669,8.071600,56
12.906717,670,7.446700,56
12.921788,671,8.515000,56
12.940698,672,8.810000,56
12.954952,673,7.540200,56
12.971553,674,6.121100,56
12.988768,675,6.825300,56
13.006779,676,7.813600,56
13.024856,677,7.878900,56
13.038778,678,7.290400,56
13.057637,679,9.119900,56
13.071589,680,6.556400,56
13.091578,681,9.525000,56
13.105099,682,6.533700,56
13.123690,683,7.568600,56
13.138447,684,7.821200,56
13.154533,685,9.245300,56
13.173747,686,8.575100,56
13.189825,687,9.124800,56
13.205281,688,8.564500,56
13.221654,689,5.423800,56
13.239535,690,7.798900,56
13.257003,691,10.231800,56
13.272355,692,8.559100,56
13.288636,693,8.827400,56
13.305662,694,7.332700,56
13.321623,695,5.272900,56
13.340345,696,8.492200,57
13.355351,697,8.399000,57
13.373764,698,8.339100,57
13.388502,699,8.061300,57
13.405343,700,5.703400,57
13.422950,701,7.471900,57
13.438372,702,8.374400,57
13.457104,703,8.575500,57
13.471583,704,8.021900,57
13.488900,705,6.808800,57
13.504686,706,8.545300,57
13.523456,707,8.322500,57
13.538364,708,8.196200,56
13.554900,709,6.210100,56
13.572353,710,6.074900,56
13.589002,711,9.257400,56
13.605859,712,6.084600,56
13.623660,713,10.886600,56
13.640458,714,6.656000,56
13.656902,715,9.564400,56
13.672299,716,8.433900,56
13.689340,717,7.455300,56
13.706374,718,6.469200,56
13.723635,719,10.662500,56
13.738126,720,7.690300,56
13.757123,721,9.155000,56
13.771529,722,7.548800,56
13.790892,723,8.875800,56
13.805739,724,8.210500,56
13.826064,725,9.493500,56
13.838687,726,9.112500,56
13.855796,727,6.169500,56
13.871826,728,9.173000,56
13.890227,729,8.050300,56
13.906012,730,8.841200,56
13.925675,731,12.883700,56
13.939764,732,7.556800,57
13.955194,733,8.455600,57
13.973886,734,9.113700,57
13.988486,735,7.717400,57
14.005212,736,6.408200,57
14.023591,737,8.281000,57
14.038862,738,8.531000,57
14.057936,739,8.068900,57
14.072963,740,7.806200,57
14.092082,741,9.399700,57
14.106122,742,7.436200,57
14.124564,743,8.352000,57
14.142027,744,10.809400,57
14.157324,745,8.600600,57
14.175420,746,11.176600,57
14.190714,747,8.423200,57
14.209729,748,12.314700,57
14.223316,749,10.496100,57
14.239849,750,9.498300,57
14.259215,751,12.588200,57
14.274034,752,10.874000,57
14.293935,753,12.973900,57
14.308112,754,11.117300,57
14.327887,755,12.908700,57
14.341263,756,10.261000,60
14.357584,757,10.033700,60
14.376514,758,11.930200,60
14.391816,759,8.719600,60
14.408296,760,9.675000,60
14.426668,761,11.543100,60
14.440599,762,10.445000,60
14.457236,763,10.068800,60
