realtime,framenum,rendertime(ms),GPUUtil(%)
9.613374,301,30.383200,22
9.647014,302,32.596900,15
9.680188,303,31.352000,15
9.710732,304,28.846800,15
9.742212,305,29.530300,15
9.773839,306,29.668400,15
9.808955,307,33.355600,15
9.836614,308,25.785100,15
9.868103,309,29.760700,28
9.898211,310,28.086100,28
9.927863,311,27.993100,28
9.959730,312,29.922900,28
9.991044,313,29.465500,28
10.024320,314,31.461100,28
10.052747,315,26.720000,30
10.084780,316,29.719400,30
10.117829,317,31.137800,30
10.147727,318,28.308600,30
10.178214,319,28.646000,30
10.210080,320,29.985400,30
10.242598,321,30.630300,30
10.272807,322,28.488600,27
10.303976,323,29.411300,27
10.335311,324,28.580200,27
10.366763,325,28.096000,27
10.396354,326,27.692800,27
10.428362,327,30.091600,27
10.460578,328,30.316000,30
10.491574,329,29.003400,30
10.523444,330,30.086100,30
10.553710,331,28.526800,30
10.585975,332,29.515800,30
10.617870,333,29.996700,30
10.651119,334,31.317100,30
10.680497,335,27.645100,30
10.712053,336,29.769200,30
10.743525,337,29.441400,30
10.776979,338,31.734000,30
10.805427,339,26.575900,30
10.836500,340,29.094000,30
10.867078,341,28.783300,33
10.901279,342,32.306200,33
10.930400,343,27.203800,33
10.961227,344,28.853400,33
10.995303,345,32.272500,33
11.022299,346,25.247700,33
11.056104,347,30.948100,33
11.086933,348,29.238900,35
11.117005,349,28.538800,35
11.146880,350,27.947700,35
11.178167,351,29.411500,35
11.210573,352,30.474400,35
11.240264,353,26.812200,35
11.272933,354,30.773500,26
11.303054,355,28.548400,26
11.335315,356,29.596400,26
11.365076,357,26.066300,26
11.396681,358,29.782200,26
11.428358,359,29.706900,26
11.461495,360,28.245000,26
11.492816,361,29.310700,28
11.525037,362,29.600600,28
11.556522,363,29.003600,28
11.584811,364,25.288000,28
11.617294,365,29.107500,28
11.648499,366,29.266900,28
11.678336,367,27.863700,28
11.710181,368,29.881900,35
11.741901,369,29.746300,35
11.773536,370,30.029900,35
11.803428,371,27.246700,35
11.834669,372,28.435100,35
11.866121,373,29.471400,35
11.896334,374,27.282700,27
11.927917,375,29.674200,27
11.960916,376,31.128700,27
11.990362,377,27.459700,27
12.021972,378,29.412700,27
12.052895,379,28.959100,27
12.085110,380,30.233200,27
12.115452,381,28.505800,30
12.147843,382,30.475300,30
12.178880,383,29.386900,30
12.209082,384,27.432200,30
12.242783,385,31.780500,30
12.271897,386,27.011600,30
12.307233,387,33.416000,24
12.335320,388,26.144300,24
12.367506,389,29.291400,24
12.397796,390,28.336500,24
12.431333,391,31.644400,24
12.461455,392,27.238700,24
12.491723,393,28.343000,29
12.526360,394,32.687200,29
12.554463,395,25.453800,29
12.586429,396,29.355500,29
12.617125,397,27.838400,29
12.651018,398,31.871100,29
12.679345,399,26.506900,29
12.712046,400,29.968600,34
12.744739,401,30.664500,34
12.773620,402,26.478700,34
12.804737,403,28.336800,34
12.834725,404,27.331300,34
12.867062,405,30.386600,34
12.898431,406,29.396600,34
12.928355,407,28.031300,33
12.960158,408,29.823100,33
12.991532,409,29.453100,33
13.022719,410,29.467900,33
13.052699,411,28.431800,33
13.084887,412,29.722700,33
13.116693,413,28.440900,30
13.148554,414,29.935000,30
13.181431,415,30.928800,30
13.211481,416,27.307400,30
13.244779,417,31.274400,30
13.273211,418,26.408100,30
13.307484,419,32.256200,30
13.334449,420,25.045100,30
13.365136,421,28.778400,30
13.398295,422,31.248300,30
13.427576,423,26.456600,30
13.458857,424,29.351700,30
13.492527,425,31.889600,30
13.520794,426,26.270500,29
13.552642,427,30.036300,29
13.584305,428,29.587200,29
13.616827,429,30.448100,29
13.646322,430,27.573800,29
13.678212,431,29.723700,29
13.710565,432,30.407800,25
13.740639,433,28.101600,25
13.772901,434,30.238300,25
13.803293,435,28.827500,25
13.835327,436,29.359500,25
13.864923,437,26.965900,25
13.897325,438,30.549000,25
13.928351,439,29.055400,25
13.959566,440,29.229600,25
13.990473,441,28.891400,25
14.022705,442,30.148900,25
14.057007,443,31.662400,25
14.085521,444,26.070100,25
14.118508,445,30.360200,30
14.148886,446,27.698400,30
14.182509,447,31.668000,30
14.211686,448,27.225100,30
14.241864,449,28.120900,30
14.275718,450,30.482200,30
14.305437,451,26.712100,30
14.336589,452,28.625900,33
14.367038,453,27.620700,33
14.400495,454,31.464000,33
14.429316,455,26.192400,33
14.462024,456,30.684600,33
14.493608,457,29.632500,33
14.523910,458,27.818600,35
14.552853,459,26.939000,35
14.583929,460,29.110600,35
14.617216,461,31.384700,35
14.647322,462,27.236200,35
14.678257,463,28.939900,35
14.709770,464,29.501900,35
14.740374,465,27.798300,31
14.771699,466,29.353100,31
14.803819,467,30.171000,31
14.833839,468,27.162900,31
14.866175,469,30.366800,31
14.897650,470,28.601300,31
14.930969,471,31.413300,24
14.961017,472,27.203100,24
14.991339,473,28.277300,24
15.026188,474,32.868800,24
15.052205,475,23.435800,24
15.084588,476,29.879200,24
15.116135,477,29.430600,24
15.148468,478,30.267400,32
15.177964,479,26.731200,32
15.209503,480,29.581300,32
15.241709,481,30.156600,32
15.272506,482,27.399300,32
15.303130,483,29.043500,32
15.334666,484,28.849000,28
15.367349,485,30.696400,28
15.395925,486,26.611700,28
15.429386,487,31.607900,28
15.460703,488,29.246100,28
15.494368,489,31.685100,28
15.523777,490,26.282400,28
15.552899,491,26.459300,28
15.586621,492,31.058400,28
15.615707,493,26.265600,28
15.646550,494,28.839100,28
15.678841,495,30.254400,28
15.711263,496,30.894300,28
15.742227,497,28.898500,33
15.773621,498,28.868900,33
15.806656,499,30.995000,33
15.844178,500,32.098700,33
15.866844,501,20.313400,33
15.900428,502,30.909000,33
15.933630,503,31.227000,31
15.961391,504,25.830700,31
15.993795,505,30.513700,31
16.026282,506,30.529200,31
16.056401,507,28.198900,31
16.088336,508,30.296600,31
16.118334,509,28.373800,31
16.152981,510,32.837600,39
16.181390,511,26.497200,39
16.213370,512,30.021200,39
16.247870,513,32.889400,39
16.276097,514,26.377800,39
16.307953,515,30.232600,39
16.341411,516,31.773200,35
16.367858,517,24.869400,35
16.399814,518,29.940200,35
16.429591,519,27.600600,35
16.464943,520,33.397300,35
16.494563,521,27.624200,35
16.523535,522,27.344600,35
16.556295,523,30.159900,38
16.589976,524,31.661300,38
16.618914,525,27.244700,38
16.650523,526,29.089800,38
16.684338,527,31.858100,38
16.712801,528,26.479600,38
16.744539,529,29.815300,39
16.775589,530,29.396500,39
16.819099,531,41.844700,39
16.847152,532,25.989500,39
16.869485,533,20.562600,39
16.900823,534,28.755200,39
16.941382,535,38.694300,42
16.959760,536,16.382700,42
16.993991,537,32.227500,42
17.027169,538,31.216400,42
17.052408,539,23.186400,42
17.083683,540,30.199700,42
17.114947,541,30.119300,42
17.144483,542,28.450800,58
17.175645,543,30.130800,58
17.208001,544,26.068000,58
17.239484,545,29.808900,58
17.269454,546,28.971200,58
17.302489,547,27.489200,58
17.332682,548,29.177200,58
17.364127,549,30.413400,25
17.394376,550,28.527000,25
17.426586,551,31.239300,25
17.462221,552,33.889200,25
17.489013,553,24.748200,25
17.519745,554,28.648800,25
17.552045,555,30.858300,25
17.581671,556,28.549600,25
17.614882,557,32.095500,25
17.648693,558,32.709000,25
17.677294,559,27.650800,25
17.707853,560,29.455400,25
17.741197,561,31.221700,25
17.769294,562,26.979800,26
17.801608,563,30.904000,26
17.834702,564,30.615800,26
17.863545,565,27.713600,26
17.895710,566,31.077100,26
17.925950,567,29.126300,26
17.961926,568,34.901200,27
17.989210,569,25.280200,27
18.020712,570,29.468000,27
18.052090,571,29.138800,27
18.081906,572,28.688900,27
18.115917,573,33.003800,27
18.144141,574,27.173300,27
18.175423,575,30.260500,29
18.207895,576,31.432700,29
18.238166,577,28.497800,29
18.269949,578,30.753200,29
18.300725,579,29.032100,29
18.331777,580,29.808600,29
18.364649,581,31.549300,20
18.394507,582,28.539000,20
18.431797,583,36.043600,20
18.458873,584,25.495600,20
18.488070,585,28.145000,20
18.519488,586,30.205100,20
18.552219,587,31.575400,20
18.581310,588,27.983100,20
18.614477,589,31.541800,20
18.647834,590,31.599900,20
18.677834,591,28.436000,20
18.714150,592,35.337300,20
18.738376,593,23.125800,20
18.770538,594,30.608500,24
18.800813,595,28.180100,24
18.833076,596,31.240600,24
18.866610,597,32.012600,24
18.899547,598,18.600200,24
18.928585,599,26.964000,24
18.959985,600,29.499800,26
18.994105,601,32.050600,26
19.022169,602,26.119400,26
19.056752,603,32.780300,26
19.084243,604,25.594300,26
19.116397,605,30.174900,26
19.150164,606,31.852100,26
19.187251,607,35.207800,39
19.212706,608,22.754700,39
19.246881,609,32.185000,39
19.272854,610,23.931900,39
19.303470,611,28.806300,39
19.337209,612,30.993600,39
19.365968,613,24.802800,42
19.396438,614,28.462900,42
19.435823,615,37.499600,42
19.459538,616,20.429500,42
19.494665,617,32.627600,42
19.522132,618,25.104100,42
19.556966,619,32.503400,42
19.583636,620,24.812900,43
19.616169,621,30.671600,43
19.650301,622,32.187700,43
19.688638,623,36.365800,43
19.712451,624,22.030700,43
19.740767,625,26.238500,43
19.775311,626,32.573700,44
19.803184,627,26.034200,44
19.833743,628,28.660200,44
19.868540,629,33.028700,44
19.896761,630,26.257500,44
19.930767,631,32.254800,44
19.968247,632,35.458600,40
19.990653,633,19.766000,40
20.032499,634,31.405600,40
20.065442,635,31.050500,40
20.098576,636,31.235500,40
20.119205,637,18.733900,40
20.161938,638,40.074600,40
20.192201,639,28.290700,47
20.221205,640,27.131000,47
20.238777,641,14.596700,47
20.275955,642,30.902300,47
20.306067,643,28.496200,47
20.336460,644,28.343700,47
20.370133,645,31.647100,68
20.400182,646,28.312200,68
20.430865,647,29.367000,68
20.461720,648,29.022400,68
20.492902,649,30.084000,68
20.524469,650,29.933200,68
20.555303,651,28.797800,68
20.582998,652,25.647900,31
20.613706,653,29.578800,31
20.644870,654,29.527100,31
20.679532,655,32.968600,31
20.706838,656,26.211400,31
20.740100,657,31.996800,31
20.770112,658,28.732400,31
20.801052,659,29.163000,31
20.833194,660,31.047200,31
20.863306,661,28.910900,31
20.894256,662,29.231000,31
20.926840,663,31.307900,31
20.956812,664,28.851500,31
20.989219,665,31.406400,25
21.023800,666,33.494100,25
21.052583,667,27.528700,25
21.082589,668,28.783100,25
21.113390,669,29.297500,25
21.144067,670,29.820100,25
21.176976,671,32.145700,27
21.207111,672,29.205700,27
21.243548,673,35.554800,27
21.270447,674,25.962800,27
21.300312,675,28.526000,27
21.333217,676,31.997100,27
21.363201,677,29.133000,27
21.395351,678,31.300800,21
21.426468,679,29.655100,21
21.461519,680,33.596400,21
21.488654,681,26.330100,21
21.519794,682,29.294800,21
21.551860,683,30.291500,21
21.582110,684,29.308700,25
21.616767,685,33.760400,25
21.645251,686,27.025200,25
21.675904,687,29.197700,25
21.708351,688,31.623200,25
21.738177,689,28.871200,25
21.770909,690,31.866200,25
21.801696,691,29.393100,26
21.836505,692,33.160000,26
21.864164,693,25.823500,26
21.896199,694,30.393500,26
21.926027,695,28.849700,26
21.958215,696,31.243900,26
21.992817,696,33.023300,24
22.019626,698,25.681900,24
22.052933,699,32.536900,24
22.087640,700,31.821700,24
22.121556,701,32.407900,24
22.146958,702,23.734600,24
22.181008,703,25.132000,28
22.212460,704,29.729100,28
22.248712,705,34.522900,28
22.273474,706,23.093700,28
22.312232,707,37.313300,28
22.336989,708,23.179900,28
22.368392,709,23.048400,28
22.396760,710,26.704700,44
22.431269,711,32.949100,44
22.465906,711,33.110500,44
22.490664,713,23.085200,44
22.525443,714,24.780600,44
22.554896,715,27.779100,44
22.586781,715,30.359700,43
22.617800,717,28.640900,43
22.658249,718,39.076600,43
22.678722,719,17.515500,43
22.719386,719,39.167900,43
22.745148,721,23.599500,43
22.776646,721,29.919900,43
22.813600,723,35.153700,47
22.834104,724,18.955200,47
22.864357,725,28.348400,47
22.899625,726,33.999000,47
22.925278,727,24.675300,47
22.957123,727,30.873900,47
22.988712,729,30.525700,47
23.021339,730,31.675500,51
23.050757,731,28.388900,51
23.083915,732,32.102800,51
23.113694,733,28.696800,51
23.146040,734,31.406600,51
23.176583,735,29.406300,51
23.206910,736,28.490000,51
23.242683,737,34.114700,29
23.268877,738,25.068700,29
23.300387,739,30.393900,29
23.332872,740,31.543200,29
23.363811,741,29.319000,29
23.394229,742,29.336400,29
23.426939,743,31.701800,25
23.458287,744,30.403400,25
23.487447,745,28.083800,25
23.518083,746,29.567700,25
23.551313,747,30.034300,25
23.583298,748,30.818800,25
23.614624,749,29.737700,21
23.646397,750,30.881700,21
23.676128,751,28.403400,21
23.708437,752,30.881300,21
23.738282,753,28.775900,21
23.772316,754,32.488300,21
23.803063,755,29.734400,21
23.831517,756,26.718200,24
23.866849,757,34.387400,24
23.894701,758,26.324200,24
23.929110,759,32.601100,24
23.958014,760,27.390400,24
23.991237,761,32.196600,24
24.018968,762,26.417900,24
24.051289,763,31.256800,28
24.082200,764,29.774000,28
24.113492,765,30.281100,28
24.144564,766,29.486700,28
24.176508,767,31.057300,28
24.208729,768,29.863500,28
24.239733,769,30.156400,26
24.270169,770,29.553800,26
24.302023,771,26.021900,26
24.332569,772,29.621700,26
24.363642,773,29.889000,26
24.395404,774,30.707500,26
24.426403,775,30.022600,26
24.456877,776,28.450500,26
24.491086,777,33.134200,26
24.519322,778,26.392000,26
24.551978,779,31.605900,26
24.583372,780,29.656300,26
24.613209,781,28.751300,26
24.654183,782,39.407500,28
24.679116,783,23.369300,28
24.717015,784,36.478200,28
24.743215,785,24.893300,28
24.775167,786,30.571900,28
24.802705,787,26.050800,28
24.837374,788,32.873500,28
24.866951,789,28.077400,46
24.894408,790,26.153100,46
24.926099,791,30.831800,46
24.957386,792,28.960100,46
24.989363,793,31.061300,46
25.019829,794,27.830000,46
25.050317,795,28.984000,31
25.082028,796,30.811500,31
25.114345,797,31.329500,31
25.155599,797,39.459600,31
25.175752,799,18.636400,31
25.206757,799,30.087300,31
25.239197,801,31.340500,21
25.269258,801,27.894800,21
25.301032,803,30.668400,21
25.333376,804,30.830300,21
25.368172,805,33.616900,21
25.394148,806,24.906700,21
25.426090,807,31.051200,21
25.457325,808,29.339100,27
25.488294,809,29.260100,27
25.522023,810,32.224800,27
25.551129,811,28.163600,27
25.581873,812,29.024000,27
25.613120,813,30.066300,27
25.649698,814,35.518700,28
25.676908,815,25.978900,28
25.711265,816,29.364800,28
25.743100,817,30.034000,28
25.773829,818,28.905900,28
25.805282,819,29.690600,28
25.836742,820,29.776200,31
25.868035,820,30.384200,31
25.899192,822,29.954000,31
25.929633,823,28.500900,31
25.957912,824,26.695300,31
25.993052,825,33.816400,31
26.019556,826,25.501200,31
26.051454,827,30.950900,30
26.083147,828,29.897900,30
26.112675,829,28.225000,30
26.149279,830,35.704800,30
26.175675,831,25.386700,30
26.209194,832,32.569900,30
26.240427,833,30.316000,27
26.269076,834,27.501300,27
26.301789,835,31.801200,27
26.333991,836,30.143300,27
26.362707,837,27.730500,27
26.400848,838,37.094400,27
26.426656,838,24.737900,27
26.459278,840,31.304900,28
26.488415,841,28.225200,28
26.519152,842,29.311300,28
26.551746,843,31.314900,28
26.582779,844,29.949500,28
26.613946,845,29.505600,28
26.649783,846,33.909900,30
26.677676,846,26.294600,30
26.718103,848,38.845200,30
26.740772,849,20.879100,30
26.775817,850,33.261800,30
26.808026,851,30.622600,30
26.834419,852,24.879700,30
26.873397,853,37.270400,45
26.899527,854,24.534000,45
26.931146,855,30.097400,45
26.963812,856,30.789900,45
26.989315,856,23.835700,45
27.025233,858,34.404800,45
27.051460,859,24.720200,48
27.082022,860,28.099600,48
27.112219,861,29.355100,48
27.145333,862,30.636500,48
27.176740,863,29.245600,48
27.206907,864,28.530200,48
27.242616,865,34.661400,48
27.270408,866,26.918400,26
27.301224,867,28.732400,26
27.336070,868,33.281200,26
27.363235,869,25.927100,26
27.394467,870,30.380700,26
27.425909,871,29.676800,26
27.456578,872,29.139600,27
27.490352,873,32.902100,27
27.520100,874,28.713200,27
27.550436,875,28.335300,27
27.584986,876,33.681400,27
27.614304,877,27.782500,27
27.644136,878,28.706200,27
27.676853,879,31.822700,27
27.710659,880,32.857400,27
27.738388,881,26.165000,27
27.770523,882,30.117100,27
27.802201,883,30.094100,27
27.831814,884,28.175300,27
27.862930,885,30.090400,25
27.895295,886,31.388400,25
27.926787,887,29.851600,25
27.956345,888,28.530200,25
27.990332,889,27.965300,25
28.020275,890,28.980400,25
28.050928,891,28.594000,25
28.083599,892,31.788200,28
28.114859,893,30.245300,28
28.150501,894,34.396500,28
28.181011,895,29.178600,28
28.213146,896,30.504800,28
28.243717,897,28.946800,28
28.276171,898,31.470100,32
28.306155,899,28.969100,32
28.336786,900,29.068700,32
28.367842,901,30.073700,32
28.398267,902,28.819300,32
28.430038,903,30.071600,32
28.461770,904,30.107500,29
28.493747,905,30.920800,29
28.523880,906,28.515700,29
28.555228,907,30.396700,29
28.586233,908,29.341600,29
28.613980,909,26.796500,29
28.649706,910,30.470900,29
28.681766,911,30.472900,33
28.713609,912,30.810300,33
28.743996,913,29.372600,33
28.774508,914,28.573200,33
28.806743,915,30.216900,33
28.842249,916,33.964700,33
28.878144,917,32.825400,33
28.907635,918,28.228500,33
28.938786,919,29.560700,33
28.969308,920,29.213100,33
29.000518,921,29.369100,33
29.030895,922,28.249600,33
29.055675,923,23.364700,33
29.085909,924,28.273600,56
29.117935,925,29.724000,56
29.149249,926,30.294900,56
29.180418,927,29.614300,56
29.211274,928,29.250400,56
29.243443,929,30.617300,56
29.275303,930,30.422300,36
29.306018,931,29.251500,36
29.336940,932,29.018200,36
29.369353,933,30.922600,36
29.399277,934,28.982300,36
29.429637,935,28.820700,36
29.463478,936,32.274100,31
29.493229,937,28.664400,31
29.524719,938,29.954600,31
29.557011,939,30.765600,31
29.588279,940,30.370200,31
29.619134,941,29.360200,31
29.650424,942,30.351400,31
29.681696,943,30.310200,35
29.712602,944,29.268400,35
29.743587,945,29.554800,35
29.774620,946,30.084300,35
29.807527,947,31.449800,35
29.837016,948,28.520900,35
29.864594,949,26.073100,32
29.900608,950,30.352000,32
29.927272,951,25.171800,32
29.957725,952,29.515800,32
29.993713,953,28.864400,32
30.026288,954,30.686500,32
30.055840,955,28.014200,32
30.087425,956,30.061100,34
30.118353,957,29.472300,34
30.148576,958,28.378300,34
30.180111,959,29.999300,34
30.212019,960,30.304500,34
30.244077,961,31.106500,34
30.274202,962,28.662900,34
30.306875,963,30.786800,34
30.336755,964,28.355900,34
30.369208,965,30.969900,34
30.400966,966,29.788700,34
30.426538,967,24.531700,34
30.462752,968,29.934500,34
30.493457,969,29.178400,33
30.525017,970,29.584000,33
30.556062,971,29.173900,33
30.587813,971,30.336400,33
30.617626,973,28.256500,33
30.649334,973,30.135000,33
30.681680,975,31.154100,39
30.711502,975,28.876500,39
30.743529,977,30.419700,39
30.774526,978,30.087500,39
30.805060,979,28.945000,39
30.842971,980,36.350600,39
30.874278,980,28.749700,30
30.907773,982,31.992000,30
30.938203,983,28.701900,30
30.969632,984,28.907400,30
31.000300,985,29.272000,30
31.038257,986,36.342300,30
31.055834,987,16.037200,30
31.086410,988,29.550600,55
