realtime,framenum,rendertime(ms),GPUUtil(%)
3.103805,360,8.178900,99
3.112627,361,8.198700,99
3.121322,362,8.233600,99
3.129833,363,7.691100,99
3.138833,365,8.382400,99
3.147902,366,8.149600,99
3.156408,367,7.845500,99
3.164644,368,7.787300,99
3.172850,369,7.571900,99
3.181224,370,7.942400,98
3.189723,371,6.031800,98
3.198157,372,7.890900,98
3.206387,373,7.408800,98
3.215235,374,8.183400,98
3.223617,375,7.886500,98
3.232579,376,8.387100,98
3.241418,377,8.383300,98
3.250887,378,8.535500,98
3.259295,379,7.829200,98
3.267648,380,7.304700,98
3.276121,381,7.809700,98
3.284193,382,7.591200,98
3.292072,383,7.270200,98
3.300146,384,7.607800,98
3.307642,385,6.581400,98
3.315275,385,7.123800,98
3.322705,386,7.023600,98
3.330366,387,6.757400,98
3.337720,388,6.852200,98
3.344913,389,6.395400,98
3.352403,390,6.822100,98
3.360555,391,6.487500,98
3.368496,392,5.952200,98
3.376890,393,5.344200,98
3.385217,394,5.151300,97
3.393536,395,6.458700,97
3.402058,396,5.945700,97
3.409953,397,5.856600,97
3.418173,398,5.068700,97
3.426833,399,5.208500,97
3.434815,400,6.179800,97
3.443793,401,5.646100,97
3.452620,402,5.463400,97
3.460593,403,6.101300,97
3.468532,404,5.910700,97
3.476613,405,6.424700,97
3.485257,406,5.545600,97
3.493418,407,6.193400,97
3.502124,408,6.882700,97
3.511064,409,7.289200,97
3.519421,410,6.661300,97
3.527892,411,6.087100,97
3.536098,412,6.329300,97
3.544389,413,6.617300,97
3.552534,414,6.254400,97
3.560780,415,6.497100,97
3.568955,416,7.165000,97
3.577636,417,6.748200,97
3.585991,418,6.592000,86
3.594023,419,6.116100,86
3.602505,420,6.595000,86
3.611030,421,6.617500,86
3.619068,422,6.123600,86
3.627516,423,6.534900,86
3.635794,424,6.227700,86
3.644367,425,6.865500,86
3.652699,426,6.682100,86
3.661122,427,6.603600,86
3.668889,428,6.822700,86
3.677766,429,7.152000,86
3.685863,430,7.144000,86
3.694043,431,7.186200,86
3.702699,432,7.031500,86
3.710801,433,5.608400,86
3.719138,434,6.461700,86
3.727867,435,6.169000,86
3.736070,436,6.373100,86
3.744472,437,6.758900,86
3.752772,438,6.562400,86
3.760766,439,6.546100,86
3.769538,440,6.746500,86
3.777709,441,6.390200,86
3.786466,442,6.638600,91
3.793932,443,6.912200,91
3.802309,444,6.694900,91
3.810925,445,6.847900,91
3.819200,446,6.661600,91
3.829575,447,6.510900,91
3.837199,448,6.986000,91
3.844886,449,7.070200,91
3.852484,450,7.007700,91
3.860820,451,6.497700,91
3.868991,452,7.224000,91
3.877659,453,6.806600,91
3.885718,454,7.231400,91
3.893956,455,6.568600,91
3.902276,456,6.389100,91
3.910934,457,6.537100,91
3.919741,458,7.021200,91
3.927406,459,6.784400,91
3.936193,460,6.926300,91
3.944385,461,6.685000,91
3.952630,462,7.589500,91
3.960891,463,6.653100,91
3.969472,464,6.228300,91
3.977815,465,6.589300,91
3.986092,466,7.371200,91
3.994431,467,6.694200,91
4.002569,468,6.321100,91
4.010869,469,7.392900,91
4.019186,470,6.428100,91
4.028044,471,6.751700,91
4.036810,472,7.011500,91
4.045414,473,7.097500,91
4.054470,474,8.454100,91
4.063260,475,8.335500,91
4.072169,476,8.319000,91
4.080986,477,8.361700,91
4.089698,478,7.843300,91
4.098214,479,7.997500,91
4.106769,480,7.631100,91
4.115842,482,8.529400,91
4.124478,483,8.145500,91
4.133262,484,8.162800,91
4.141865,485,8.146100,91
4.150907,486,8.042000,91
4.159128,487,7.686100,91
4.167541,488,7.463200,91
4.175890,489,7.741200,91
4.184502,490,8.146100,97
4.192832,491,7.772000,97
4.201061,492,7.766300,97
4.209567,493,7.617700,97
4.218062,494,7.984700,97
4.226608,495,7.608300,97
4.234769,496,7.647500,97
4.243155,497,7.850700,97
4.251696,498,7.666100,97
4.260055,499,7.817100,97
4.268220,500,7.290000,97
4.276604,501,7.826600,97
4.284859,502,7.679500,97
4.293445,503,8.043400,97
4.301673,504,7.746000,97
4.310029,505,7.326600,97
4.318614,506,8.088600,97
4.326803,507,7.142400,97
4.335060,508,7.614200,97
4.343513,509,7.992200,97
4.351871,510,7.491700,97
4.359983,511,7.648500,97
4.368175,512,7.191500,97
4.376555,513,7.769600,97
4.385102,514,8.035800,100
4.393448,515,7.808100,100
4.401740,516,7.807500,100
4.410063,517,7.731900,100
4.418515,518,7.966000,100
4.426732,519,7.083000,100
4.434949,520,7.551200,100
4.443261,521,7.828400,100
4.451898,522,7.778000,100
4.460037,523,7.616800,100
4.468325,524,7.356700,100
4.476683,525,7.841200,100
4.485522,526,8.398900,100
4.493838,527,7.748400,100
4.501981,528,7.629900,100
4.510531,529,7.873900,100
4.518879,530,7.926600,100
4.527047,531,7.108300,100
4.535185,532,7.507500,100
4.543489,533,7.841000,100
4.551933,534,7.441400,100
4.560076,535,7.669400,100
4.568216,536,7.236400,100
4.576560,537,7.733200,100
4.585013,538,7.608100,100
4.593241,539,7.665300,100
4.601344,540,7.640900,100
4.609747,541,7.458000,100
4.618222,542,7.988500,100
4.626815,543,7.696900,100
4.635444,544,8.080700,100
4.644065,545,8.113800,100
4.652740,546,7.802300,100
4.661171,547,7.960600,100
4.669506,548,7.339400,100
4.678186,549,8.165700,100
4.686708,550,7.494000,100
4.695023,551,7.778900,100
4.703306,552,7.817800,100
4.711491,553,7.485700,100
4.719755,554,7.810700,100
4.727864,555,7.240500,100
4.735798,556,7.265800,100
4.743879,557,7.618000,100
4.752007,558,7.172500,100
4.759932,559,7.434600,100
4.767964,560,7.171700,100
4.776094,560,7.563800,100
4.784299,561,7.761400,99
4.792378,562,7.463700,99
4.800228,563,7.426800,99
4.808030,564,6.786100,99
4.816289,565,7.733000,99
4.824181,566,7.402700,99
4.832199,567,7.392000,99
4.840004,568,7.381000,99
4.848138,569,7.038900,99
4.855878,570,7.195300,99
4.863864,571,7.555200,99
4.872056,572,6.330100,99
4.880292,573,6.578400,99
4.890490,574,6.767600,99
4.898297,575,7.193900,99
4.905893,576,6.415000,99
4.913687,577,7.199500,99
4.922074,578,6.815600,99
4.930467,579,6.458300,99
4.938619,580,7.577700,99
4.946869,581,6.906100,99
4.955335,582,6.804800,99
4.963552,583,6.492700,99
4.972001,584,6.857800,99
4.980225,585,6.594600,96
4.988686,586,6.019000,96
4.997026,587,6.871800,96
5.005459,588,6.294300,96
5.014078,589,6.900300,96
5.022623,590,6.939200,96
5.030604,591,7.280100,96
5.038835,592,6.644700,96
5.047565,593,7.361600,96
5.057550,594,6.848000,96
5.065553,595,7.165700,96
5.073642,596,7.545100,96
5.082047,597,7.949200,96
5.090310,598,7.696600,96
5.098278,599,7.510000,96
5.106222,600,6.778000,96
5.114392,601,7.545700,96
5.122591,602,7.562400,96
5.130623,603,7.264400,96
5.140782,604,6.273800,96
5.149254,605,7.321100,96
5.157570,606,7.745000,96
5.165504,607,7.080000,96
5.173597,608,7.499500,96
5.182086,609,8.070000,96
5.190105,610,7.404200,96
5.198404,611,7.724200,96
5.206239,612,6.713500,96
5.214296,613,7.489800,96
5.223999,614,6.537300,96
5.231950,615,7.227700,96
5.239951,616,7.575400,96
5.248324,617,7.307700,96
5.256639,618,7.761200,96
5.266178,619,7.533900,96
5.273849,620,7.074600,96
5.282201,621,7.926600,96
5.290427,622,7.671600,96
5.298316,623,7.437400,96
5.306381,624,7.096200,96
5.314490,625,7.486700,96
5.322631,626,7.731300,96
5.330590,627,7.253800,96
5.338579,628,7.464600,96
5.347205,629,7.299500,96
5.355518,630,7.745400,96
5.363936,631,6.961600,96
5.372609,632,6.561200,96
5.380757,633,7.604200,97
5.389244,634,6.581100,97
5.397289,635,7.605200,97
5.405571,636,7.571200,97
5.413705,637,7.532800,97
5.422188,638,6.657100,97
5.430452,639,7.665700,97
5.438654,640,6.464300,97
5.447095,641,7.107900,97
5.455386,642,7.681900,97
5.463604,643,6.369700,97
5.472044,644,6.815300,97
5.480461,645,6.729300,97
5.488815,646,7.475300,97
5.497180,647,6.414500,97
5.505225,648,7.200300,97
5.513931,649,6.653000,97
5.522371,650,7.804900,97
5.530449,651,7.504700,97
5.539048,652,6.765500,97
5.547232,653,6.982600,97
5.557137,654,6.336900,97
5.565099,655,7.165600,97
5.573095,656,7.408000,97
5.581309,657,7.697000,96
5.589359,658,6.652900,96
5.597972,659,6.678700,96
5.605776,660,6.752000,96
5.613953,661,7.497200,96
5.622228,662,7.800600,96
5.630422,663,7.580400,96
5.639091,664,6.791100,96
5.647260,665,6.976000,96
5.655528,666,7.593600,96
5.663693,667,7.579200,96
5.672079,668,7.662800,96
5.680565,669,6.696800,96
5.688961,670,7.552500,96
5.697184,671,7.578000,96
5.705537,672,7.536500,96
5.713713,673,7.603500,96
5.722385,674,6.981400,96
5.730422,675,7.413200,96
5.738771,676,6.762600,96
5.747282,677,7.379600,96
5.755530,678,7.670100,96
5.763782,679,7.667500,96
5.772091,680,6.529200,96
5.780353,681,6.359600,96
5.788774,682,6.340300,96
5.797367,683,6.867600,96
5.805302,684,6.958600,96
5.814212,685,7.192600,96
5.822426,686,7.729100,96
5.830742,687,7.588300,96
5.838753,688,7.503600,96
5.847874,689,7.875100,96
5.856173,690,7.659900,96
5.864071,691,7.384200,96
5.872033,692,7.335300,96
5.880627,693,6.670100,96
5.888734,694,7.197300,96
5.897174,695,6.749400,96
5.905313,696,7.295400,96
5.913794,697,6.855000,96
5.922361,698,6.912600,96
5.930434,699,7.389800,96
5.938746,700,6.892600,96
5.947061,701,6.797900,96
5.955928,702,7.056300,96
5.963847,703,7.448800,96
5.971887,704,7.433100,96
5.980434,705,7.052000,95
5.988683,706,6.381100,95
5.997277,707,6.867200,95
6.005330,708,7.315100,95
6.013783,709,7.741800,95
6.022147,710,7.791100,95
6.030604,711,7.793300,95
6.038979,712,6.893100,95
6.047670,713,7.511400,95
6.055776,714,7.561500,95
6.063860,715,7.617700,95
6.072053,716,7.579700,95
6.080718,717,7.097000,95
6.088834,718,7.209600,95
6.097122,719,7.751900,95
6.105492,720,7.465000,95
6.113847,721,7.728000,95
6.122553,722,6.808700,95
6.130713,723,7.471500,95
6.138883,724,7.649800,95
6.146773,725,6.560900,95
6.155223,726,6.878500,95
6.163467,727,6.610100,95
6.172021,728,6.649600,95
6.180102,729,6.237300,95
6.188516,730,6.073600,95
6.196326,731,5.930600,95
6.204604,732,6.767700,95
6.212922,733,6.576800,95
6.221206,734,5.845200,95
6.228924,735,6.077200,95
6.237038,736,6.077900,95
6.245744,737,6.375900,95
6.253904,738,6.345300,95
6.261933,739,6.190500,95
6.270461,740,5.359000,95
6.279380,741,4.626800,95
6.287781,742,6.173400,95
6.295742,743,6.058800,95
6.303919,744,5.206600,95
6.312476,745,6.693300,95
6.320813,746,5.997100,95
6.329508,747,6.738700,95
6.337771,748,6.477000,95
6.346216,749,5.933500,95
6.354834,750,5.542500,95
6.363497,751,7.196300,95
6.371511,752,7.351100,95
6.379893,753,6.557300,85
6.388683,754,6.257100,85
6.396638,755,6.264700,85
6.404869,756,6.508600,85
6.413513,757,6.643500,85
6.421690,758,6.312800,85
6.430625,759,6.779100,85
6.438364,760,7.196900,85
6.446751,761,7.029000,85
6.455203,762,6.802500,85
6.463108,763,7.324700,85
6.471789,764,6.491200,85
6.480414,765,6.621200,85
6.489333,766,7.013200,85
6.497240,767,7.371800,85
6.505437,768,7.163100,85
6.516292,769,8.598200,85
6.525929,770,9.145600,85
6.536077,772,9.619300,85
6.544111,773,7.394700,85
6.552137,774,7.474100,85
6.559872,775,7.321900,85
6.567729,776,6.836900,85
6.575483,776,7.166100,85
6.583550,777,7.560800,94
6.591575,778,7.366500,94
6.599274,779,7.188400,94
6.607183,780,6.977000,94
6.615433,781,7.778000,94
6.623123,782,7.181300,94
6.630785,783,7.052500,94
6.638577,784,7.152000,94
6.646649,785,7.179300,94
6.654906,786,6.773400,94
6.663393,787,6.756400,94
6.671420,788,7.366000,94
6.679945,789,6.748500,94
6.688606,790,6.440000,94
6.697211,791,7.041600,94
6.704996,792,6.795000,94
6.713944,793,7.184400,94
6.721997,794,7.570800,94
6.730184,795,7.553100,94
6.739624,796,7.115700,94
6.748006,797,7.338000,94
6.756262,798,7.716600,94
6.765369,799,7.322500,94
6.774551,800,8.100800,94
6.783727,801,8.699700,96
6.792830,803,8.557800,96
6.801625,804,8.143800,96
6.810652,805,8.458600,96
6.819686,806,8.567000,96
6.829152,807,8.578700,96
6.838017,808,8.277900,96
6.847269,809,7.998900,96
6.856296,810,8.412500,96
6.865148,811,8.397800,96
6.874292,812,8.509400,96
6.883864,813,8.902600,96
6.893051,814,8.595100,96
6.902036,815,8.518000,96
6.911217,816,8.556900,96
6.920606,817,8.903600,96
6.929370,818,7.806000,96
6.937997,819,8.167300,96
6.946835,820,7.380500,96
6.955430,821,7.967700,96
6.963735,822,7.799300,96
6.971970,823,7.581100,96
6.980423,824,7.987000,100
6.988748,825,6.504300,100
6.996916,826,7.671000,100
7.005151,827,7.454700,100
7.013546,828,7.736800,100
7.021806,829,7.802700,100
7.029886,830,7.476800,100
7.038163,831,7.765700,100
7.046630,832,6.931200,100
7.054919,833,7.671700,100
7.063138,834,7.733300,100
7.071270,835,7.509300,100
7.079861,836,8.121800,100
7.088342,837,7.652600,100
7.096483,838,7.676600,100
7.104705,839,7.489400,100
7.113071,840,7.715400,100
7.121381,841,7.844400,100
7.129660,842,7.692300,100
7.137828,843,7.711400,100
7.146242,844,7.048700,100
7.154743,845,7.867800,100
7.162861,846,7.668900,100
7.171066,847,7.574200,100
7.179508,848,7.941300,99
7.187887,849,5.917600,99
7.195950,850,7.599100,99
7.204053,851,7.632400,99
7.212429,852,7.756600,99
7.220765,853,7.865000,99
7.228940,854,7.470800,99
7.237279,855,7.849100,99
7.245644,856,6.799200,99
7.253930,857,7.707000,99
7.262152,858,7.793700,99
7.270156,859,7.279400,99
7.278206,860,7.598000,99
7.286475,861,7.294600,99
7.294214,862,7.182600,99
7.301960,863,7.244600,99
7.309920,863,7.370900,99
7.318083,864,7.660800,99
7.325734,865,6.682100,99
7.333437,866,7.098600,99
7.341092,867,7.196700,99
